player,pos,team,games,fg,fg_att,fg_0019,fg_att_0019,fg_2029,fg_att_2029,fg_3039,fg_att_3039,fg_4049,fg_att_4049,fg_50,fg_att_50,xp,xp_att,site_pts,site_fppg,src_id,data_src,id,fg_50_att,fg_49,fg_49_att,fg_39,fg_att_39,opp,fg_miss,xp_miss,bye,draft_rank,fg_pct,xp_pct,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_pos,FanDuel FP,draftkings_site_points,yahoo_site_points
Blake Grupe,K,NO,NA,1,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,2.3,5.3,NA,17834,FleaFlicker,16444,NA,NA,NA,NA,NA,@CARMon 7:15 PM,NA,NA,1,K13,1/1,2/2,6%,NA,NA,NA,NA,NA,NA,NA
Matt Prater,K,ARI,NA,1,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,5.03,NA,4221,FleaFlicker,8930,NA,NA,NA,NA,NA,NYGSun 4:05 PM,NA,NA,4,K16,1/1,2/2,11%,NA,NA,NA,NA,NA,NA,NA
Michael Badgley,K,DET,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,14050,FleaFlicker,13980,NA,NA,NA,NA,NA,SEASun 1:00 PM,NA,NA,9,NA,0/0,0/0,3%,NA,NA,NA,NA,NA,NA,NA
Brandon Wright,K,LAR,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,16106,FleaFlicker,NA,NA,NA,NA,NA,NA,SFSun 4:05 PM,NA,NA,0,NA,0/0,0/0,0%,NA,NA,NA,NA,NA,NA,NA
Cade York,K,TEN,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,16929,FleaFlicker,15882,NA,NA,NA,NA,NA,LACSun 1:00 PM,NA,NA,7,NA,0/0,0/0,4%,NA,NA,NA,NA,NA,NA,NA
Tyler Bass,K,BUF,NA,1.85,2.21,0.02,NA,0.43,NA,0.8,NA,0.43,NA,0.19,NA,3.61,NA,10.02,NA,tyler-bass,NumberFire,14983,NA,NA,NA,NA,NA,LV,NA,NA,NA,NA,NA,NA,NA,5.6,14.44,#29,1,10.03,10.03,10.03
Graham Gano,K,NYG,NA,1.93,2.14,0.02,NA,0.4,NA,0.47,NA,0.75,NA,0.31,NA,2.58,NA,9.76,NA,graham-gano,NumberFire,9694,NA,NA,NA,NA,NA,ARI,NA,NA,NA,NA,NA,NA,NA,4.65,14.87,#9,2,9.8,9.8,9.8
Cameron Dicker,K,LAC,NA,2.04,2.22,0.04,NA,0.6,NA,0.62,NA,0.5,NA,0.26,NA,2.26,NA,9.36,NA,cameron-dicker,NumberFire,15979,NA,NA,NA,NA,NA,TEN,NA,NA,NA,NA,NA,NA,NA,4.81,13.91,#22,3,9.34,9.34,9.34
Jake Elliott,K,PHI,NA,1.82,2.17,0.06,NA,0.68,NA,0.52,NA,0.34,NA,0.21,NA,3.18,NA,9.36,NA,jake-elliott,NumberFire,13303,NA,NA,NA,NA,NA,MIN,NA,NA,NA,NA,NA,NA,NA,4.95,13.77,#24,3,9.37,9.37,9.37
Younghoe Koo,K,ATL,NA,1.8,1.92,0.02,NA,0.46,NA,0.52,NA,0.62,NA,0.23,NA,2.51,NA,9.13,NA,younghoe-koo,NumberFire,13403,NA,NA,NA,NA,NA,GB,NA,NA,NA,NA,NA,NA,NA,4.11,14.15,#13,5,9.14,9.14,9.14
Riley Patterson,K,DET,NA,1.69,1.97,0,NA,0.51,NA,0.59,NA,0.4,NA,0.14,NA,3.44,NA,9.05,NA,riley-patterson,NumberFire,15369,NA,NA,NA,NA,NA,SEA,NA,NA,NA,NA,NA,NA,NA,5.33,12.77,#31,6,9.04,9.04,9.04
Brandon McManus,K,JAC,NA,1.84,2.09,0.04,NA,0.69,NA,0.59,NA,0.44,NA,0.14,NA,2.46,NA,8.87,NA,brandon-mcmanus,NumberFire,11947,NA,NA,NA,NA,NA,KC,NA,NA,NA,NA,NA,NA,NA,4.58,13.16,#23,7,8.88,8.88,8.88
Chase McLaughlin,K,TB,NA,1.8,2.12,0.04,NA,0.58,NA,0.35,NA,0.62,NA,0.21,NA,2.35,NA,8.79,NA,chase-mclaughlin,NumberFire,14717,NA,NA,NA,NA,NA,CHI,NA,NA,NA,NA,NA,NA,NA,3.92,13.66,#25,8,8.79,8.79,8.79
Jason Myers,K,SEA,NA,1.82,2.13,0.04,NA,0.5,NA,0.68,NA,0.42,NA,0.14,NA,2.73,NA,8.78,NA,jason-myers,NumberFire,12437,NA,NA,NA,NA,NA,DET,NA,NA,NA,NA,NA,NA,NA,4.99,12.57,#16,9,8.77,8.77,8.77
Cairo Santos,K,CHI,NA,1.87,2.03,0.05,NA,0.55,NA,0.38,NA,0.68,NA,0.17,NA,2.26,NA,8.78,NA,cairo-santos,NumberFire,11945,NA,NA,NA,NA,NA,TB,NA,NA,NA,NA,NA,NA,NA,4.07,13.49,#19,9,8.77,8.77,8.77
Dustin Hopkins,K,CLE,NA,1.7,2.01,0.04,NA,0.45,NA,0.36,NA,0.74,NA,0.15,NA,2.49,NA,8.74,NA,dustin-hopkins,NumberFire,11387,NA,NA,NA,NA,NA,PIT,NA,NA,NA,NA,NA,NA,NA,4.08,13.4,#27,11,8.75,8.75,8.75
Matt Gay,K,IND,NA,1.88,2.25,0,NA,0.68,NA,0.53,NA,0.41,NA,0.22,NA,2.34,NA,8.72,NA,matt-gay,NumberFire,14244,NA,NA,NA,NA,NA,HOU,NA,NA,NA,NA,NA,NA,NA,3.56,13.88,#18,12,8.71,8.71,8.71
Jason Sanders,K,MIA,NA,1.82,2.27,0.06,NA,0.51,NA,0.58,NA,0.54,NA,0.16,NA,2.23,NA,8.63,NA,jason-sanders,NumberFire,13832,NA,NA,NA,NA,NA,NE,NA,NA,NA,NA,NA,NA,NA,3.44,13.82,#10,13,8.64,8.64,8.64
Ka'imi Fairbairn,K,HOU,NA,1.87,2.18,0.02,NA,0.43,NA,0.45,NA,0.57,NA,0.35,NA,1.88,NA,8.62,NA,ka-imi-fairbairn,NumberFire,12860,NA,NA,NA,NA,NA,IND,NA,NA,NA,NA,NA,NA,NA,4.08,13.16,#11,14,8.61,8.61,8.61
Jake Moody,K,SF,NA,1.72,2.14,0.02,NA,0.58,NA,0.69,NA,0.29,NA,0.13,NA,2.92,NA,8.61,NA,jake-moody,NumberFire,16286,NA,NA,NA,NA,NA,LA,NA,NA,NA,NA,NA,NA,NA,5.04,12.18,#17,15,8.6,8.6,8.6
Evan McPherson,K,CIN,NA,1.79,2.17,0.02,NA,0.65,NA,0.63,NA,0.47,NA,0.06,NA,2.52,NA,8.58,NA,evan-mcpherson,NumberFire,15368,NA,NA,NA,NA,NA,BAL,NA,NA,NA,NA,NA,NA,NA,4.34,12.82,#3,16,8.6,8.6,8.6
Eddy Pineiro,K,CAR,NA,1.89,2.2,0,NA,0.46,NA,0.62,NA,0.42,NA,0.33,NA,1.96,NA,8.51,NA,eddy-pineiro,NumberFire,13719,NA,NA,NA,NA,NA,NO,NA,NA,NA,NA,NA,NA,NA,3.84,13.18,#12,17,8.53,8.53,8.53
Harrison Butker,K,KC,NA,1.51,2.2,0.02,NA,0.53,NA,0.42,NA,0.46,NA,0.14,NA,2.98,NA,8.44,NA,harrison-butker,NumberFire,13354,NA,NA,NA,NA,NA,JAC,NA,NA,NA,NA,NA,NA,NA,3.55,13.33,#5,18,8.43,8.43,8.43
Justin Tucker,K,BAL,NA,2.02,2.22,0.02,NA,0.51,NA,0.59,NA,0.48,NA,0.31,NA,1.57,NA,8.42,NA,justin-tucker,NumberFire,10976,NA,NA,NA,NA,NA,CIN,NA,NA,NA,NA,NA,NA,NA,3.74,13.1,#14,19,8.4,8.4,8.4
Brandon Aubrey,K,DAL,NA,1.72,2.19,0.04,NA,0.47,NA,0.65,NA,0.42,NA,0.18,NA,2.23,NA,8.27,NA,brandon-aubrey,NumberFire,16414,NA,NA,NA,NA,NA,NYJ,NA,NA,NA,NA,NA,NA,NA,4.44,12.1,#15,20,8.29,8.29,8.29
Brett Maher,K,LA,NA,1.91,2.14,0,NA,0.6,NA,0.49,NA,0.44,NA,0.32,NA,1.59,NA,8.22,NA,brett-maher,NumberFire,13909,NA,NA,NA,NA,NA,SF,NA,NA,NA,NA,NA,NA,NA,3.45,12.99,#6,21,8.22,8.22,8.22
Nick Folk,K,TEN,NA,1.63,2,0.04,NA,0.45,NA,0.52,NA,0.47,NA,0.18,NA,2.37,NA,8.19,NA,nick-folk,NumberFire,8851,NA,NA,NA,NA,NA,LAC,NA,NA,NA,NA,NA,NA,NA,3.52,12.86,#32,22,8.18,8.18,8.18
Wil Lutz,K,DEN,NA,2,2.68,0,NA,0.73,NA,0.44,NA,0.56,NA,0.12,NA,1.69,NA,8.06,NA,wil-lutz,NumberFire,12956,NA,NA,NA,NA,NA,WSH,NA,NA,NA,NA,NA,NA,NA,2.68,13.44,#7,23,8.04,8.04,8.04
Greg Joseph,K,MIN,NA,1.71,1.91,0.04,NA,0.53,NA,0.45,NA,0.53,NA,0.14,NA,2.04,NA,7.91,NA,greg-joseph,NumberFire,13898,NA,NA,NA,NA,NA,PHI,NA,NA,NA,NA,NA,NA,NA,4.1,11.72,#8,24,7.92,7.92,7.92
Matt Prater,K,ARI,NA,1.61,2.03,0,NA,0.67,NA,0.37,NA,0.44,NA,0.12,NA,2.4,NA,7.91,NA,matt-prater,NumberFire,8930,NA,NA,NA,NA,NA,NYG,NA,NA,NA,NA,NA,NA,NA,3.3,12.52,#26,24,7.88,7.88,7.88
Blake Grupe,K,NO,NA,1.58,1.8,0.02,NA,0.47,NA,0.57,NA,0.38,NA,0.11,NA,2.65,NA,7.89,NA,blake-grupe,NumberFire,16444,NA,NA,NA,NA,NA,CAR,NA,NA,NA,NA,NA,NA,NA,4.41,11.37,#21,26,7.9,7.9,7.9
Daniel Carlson,K,LV,NA,1.71,1.97,0,NA,0.49,NA,0.47,NA,0.56,NA,0.12,NA,2.09,NA,7.8,NA,daniel-carlson,NumberFire,13718,NA,NA,NA,NA,NA,BUF,NA,NA,NA,NA,NA,NA,NA,3.65,11.95,#20,27,7.81,7.81,7.81
Anders Carlson,K,GB,NA,1.48,1.77,0.07,NA,0.48,NA,0.39,NA,0.5,NA,0.11,NA,2.31,NA,7.68,NA,anders-carlson,NumberFire,16339,NA,NA,NA,NA,NA,ATL,NA,NA,NA,NA,NA,NA,NA,4.74,10.62,#4,28,7.68,7.68,7.68
Joey Slye,K,WSH,NA,1.61,2.2,0,NA,0.38,NA,0.5,NA,0.55,NA,0.18,NA,1.83,NA,7.58,NA,joey-slye,NumberFire,14600,NA,NA,NA,NA,NA,DEN,NA,NA,NA,NA,NA,NA,NA,3.3,11.86,#28,29,7.57,7.57,7.57
Chad Ryland,K,NE,NA,1.6,1.84,0.04,NA,0.47,NA,0.53,NA,0.45,NA,0.09,NA,2.04,NA,7.42,NA,chad-ryland,NumberFire,16292,NA,NA,NA,NA,NA,MIA,NA,NA,NA,NA,NA,NA,NA,4.06,10.78,#30,30,7.41,7.41,7.41
Chris Boswell,K,PIT,NA,1.41,1.76,0.04,NA,0.54,NA,0.48,NA,0.3,NA,0.12,NA,2.27,NA,7.24,NA,chris-boswell,NumberFire,11936,NA,NA,NA,NA,NA,CLE,NA,NA,NA,NA,NA,NA,NA,3.98,10.5,#2,31,7.25,7.25,7.25
Greg Zuerlein,K,NYJ,NA,1.61,1.93,0,NA,0.49,NA,0.42,NA,0.54,NA,0.2,NA,1.18,NA,7.04,NA,greg-zuerlein,NumberFire,10868,NA,NA,NA,NA,NA,DAL,NA,NA,NA,NA,NA,NA,NA,2.82,11.26,#1,32,7.07,7.07,7.07
Riley Patterson,K,DET,NA,NA,NA,0.02,NA,0.48,NA,0.54,NA,0.46,NA,NA,NA,3.1,NA,7.6,NA,2567013,NFL,15369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Younghoe Koo,K,ATL,NA,NA,NA,NA,NA,0.48,NA,0.51,NA,0.43,NA,NA,NA,3.11,NA,7.37,NA,2559205,NFL,13403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daniel Carlson,K,LV,NA,NA,NA,0.03,NA,0.48,NA,0.53,NA,0.42,NA,NA,NA,2.72,NA,7.1,NA,2560993,NFL,13718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brett Maher,K,LA,NA,NA,NA,0.01,NA,0.47,NA,0.66,NA,0.5,NA,NA,NA,2.05,NA,6.97,NA,2540243,NFL,13909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chase McLaughlin,K,TB,NA,NA,NA,0.04,NA,0.48,NA,0.54,NA,0.5,NA,NA,NA,2.26,NA,6.94,NA,2563203,NFL,14717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Tucker,K,BAL,NA,NA,NA,0.01,NA,0.48,NA,0.54,NA,0.51,NA,NA,NA,2.28,NA,6.9,NA,2536340,NFL,10976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ka'imi Fairbairn,K,HOU,NA,NA,NA,NA,NA,0.48,NA,0.52,NA,0.44,NA,NA,NA,2.56,NA,6.88,NA,2556521,NFL,12860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brandon McManus,K,JAX,NA,NA,NA,NA,NA,0.48,NA,0.5,NA,0.44,NA,NA,NA,2.56,NA,6.82,NA,2541556,NFL,11947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Matt Gay,K,IND,NA,NA,NA,0.07,NA,0.48,NA,0.51,NA,0.38,NA,NA,NA,2.44,NA,6.76,NA,2562271,NFL,14244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jason Myers,K,SEA,NA,NA,NA,NA,NA,0.47,NA,0.53,NA,0.54,NA,NA,NA,2.14,NA,6.76,NA,2553112,NFL,12437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Boswell,K,PIT,NA,NA,NA,NA,NA,0.48,NA,0.54,NA,0.45,NA,NA,NA,2.31,NA,6.72,NA,2550545,NFL,11936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Folk,K,TEN,NA,NA,NA,0.03,NA,0.48,NA,0.49,NA,0.4,NA,NA,NA,2.43,NA,6.63,NA,2507225,NFL,8851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Matt Prater,K,ARI,NA,NA,NA,NA,NA,0.48,NA,0.51,NA,0.44,NA,NA,NA,2.27,NA,6.56,NA,2506677,NFL,8930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jason Sanders,K,MIA,NA,NA,NA,0.11,NA,0.48,NA,0.52,NA,0.44,NA,NA,NA,1.8,NA,6.45,NA,2561153,NFL,13832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wil Lutz,K,DEN,NA,NA,NA,0.01,NA,0.48,NA,0.63,NA,0.45,NA,NA,NA,1.73,NA,6.44,NA,2556601,NFL,12956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Evan McPherson,K,CIN,NA,NA,NA,0.01,NA,0.48,NA,0.55,NA,0.46,NA,NA,NA,1.88,NA,6.38,NA,2565953,NFL,15368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eddy Pineiro,K,CAR,NA,NA,NA,NA,NA,0.48,NA,0.61,NA,0.42,NA,NA,NA,1.84,NA,6.37,NA,2560842,NFL,13719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Harrison Butker,K,KC,NA,NA,NA,NA,NA,0.5,NA,0.53,NA,0.47,NA,NA,NA,1.85,NA,6.35,NA,2558245,NFL,13354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greg Joseph,K,MIN,NA,NA,NA,NA,NA,0.48,NA,0.66,NA,0.47,NA,NA,NA,1.5,NA,6.33,NA,2561534,NFL,13898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Bass,K,BUF,NA,NA,NA,NA,NA,0.48,NA,0.46,NA,0.39,NA,NA,NA,2.22,NA,6.21,NA,2563596,NFL,14983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cairo Santos,K,CHI,NA,NA,NA,NA,NA,0.48,NA,0.5,NA,0.4,NA,NA,NA,2.05,NA,6.19,NA,2550636,NFL,11945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dustin Hopkins,K,CLE,NA,NA,NA,0.11,NA,0.48,NA,0.52,NA,0.42,NA,NA,NA,1.58,NA,6.17,NA,2539227,NFL,11387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joey Slye,K,WAS,NA,NA,NA,0.01,NA,0.48,NA,0.52,NA,0.44,NA,NA,NA,1.74,NA,6.09,NA,2563132,NFL,14600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Graham Gano,K,NYG,NA,NA,NA,0.03,NA,0.48,NA,0.51,NA,0.43,NA,NA,NA,1.66,NA,6.01,NA,71309,NFL,9694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blake Grupe,K,NO,NA,NA,NA,0.01,NA,0.48,NA,0.42,NA,0.45,NA,NA,NA,1.91,NA,5.99,NA,2571234,NFL,16444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jake Elliott,K,PHI,NA,NA,NA,NA,NA,0.47,NA,0.62,NA,0.52,NA,NA,NA,1.13,NA,5.96,NA,2558172,NFL,13303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jake Moody,K,SF,NA,NA,NA,NA,NA,0.48,NA,0.47,NA,0.5,NA,NA,NA,1.57,NA,5.92,NA,2570308,NFL,16286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brandon Aubrey,K,DAL,NA,NA,NA,0.01,NA,0.48,NA,0.42,NA,0.45,NA,NA,NA,1.79,NA,5.87,NA,2571750,NFL,16414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anders Carlson,K,GB,NA,NA,NA,NA,NA,0.48,NA,0.47,NA,0.5,NA,NA,NA,1.37,NA,5.72,NA,2569750,NFL,16339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greg Zuerlein,K,NYJ,NA,NA,NA,NA,NA,0.48,NA,0.45,NA,0.37,NA,NA,NA,1.82,NA,5.72,NA,2534797,NFL,10868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chad Ryland,K,NE,NA,NA,NA,NA,NA,0.48,NA,0.42,NA,0.45,NA,NA,NA,1.49,NA,5.54,NA,2570125,NFL,16292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cameron Dicker,K,LAC,NA,NA,NA,0.03,NA,0.48,NA,0.42,NA,0.45,NA,NA,NA,1.26,NA,5.4,NA,2568435,NFL,15979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
