team,dst_int,dst_safety,dst_sacks,dst_tackles,dst_fum_rec,dst_fum_force,dst_td,dst_pts_allowed,dst_pts_allowed_g,dst_pass_yds_allowed,dst_rush_yds_allowed,dst_yds_allowed,dst_avg_yds_allowed,site_pts,site_fppg,data_src,id,src_id,player,pos,opp,bye,curr_site_pts,draft_rank,idp_solo,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds,dst_int_tds,dst_ret_tds,dst_tackle
ARI,0.5,0,2.2,41.2,0.9,1.2,0.2,24.4,24.4,0,129,352,352,8.2,8.2,CBS,0519,1901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GB,0.6,0,2.3,41.6,0.7,1,0.2,22.1,22.1,0,116,341,341,8.1,8.1,CBS,0523,1911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAR,0.6,0,2,43.5,0.8,1.1,0.2,25,25,0,66,328,328,8,8,CBS,0528,1923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LV,0.7,0,1.5,44.7,0.9,1.3,0.2,25,25,0,134,364,364,7.9,7.9,CBS,0513,1920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAC,1.1,0.1,2.7,42.5,0.7,0.9,0.2,28.8,28.8,0,163,357,357,7.7,7.7,CBS,0514,1924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WAS,0.7,0,2.3,42.1,0.6,0.8,0.1,25.7,25.7,0,108,350,350,7.5,7.5,CBS,0520,1929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HOU,0.9,0,2.1,44.9,0.4,0.6,0.1,26.9,26.9,0,171,409,409,7.3,7.3,CBS,0532,1932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NYJ,1.3,0,1.8,44.9,0.7,1,0.2,27.8,27.8,0,117,392,392,7,7,CBS,0505,1919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DET,0.5,0,1.5,43.4,0.7,1,0.1,25.1,25.1,0,119,392,392,6.5,6.5,CBS,0522,1910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TEN,0.8,0.1,2.1,44.6,0.7,0.9,0.1,30.1,30.1,0,102,410,410,5.9,5.9,CBS,0508,1928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ATL,0.6,0,0.5,47.5,0.7,0.9,0.1,25.4,25.4,0,106,385,385,5.7,5.7,CBS,0526,1902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1.1,0,3.5,NA,0.6,0.7,0.2,17,NA,NA,NA,295.1,NA,9,NA,FantasyPros,0501,8030,Buffalo Bills,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1,0,2.7,NA,0.6,0.9,0.2,16.2,NA,NA,NA,285.8,NA,8,NA,FantasyPros,0518,8230,Philadelphia Eagles,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1.1,0,2.6,NA,0.6,0.8,0.2,17.1,NA,NA,NA,308.8,NA,8,NA,FantasyPros,0506,8060,Cincinnati Bengals,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0.9,0,2.7,NA,0.7,1.1,0.2,17.6,NA,NA,NA,312.2,NA,8,NA,FantasyPros,0512,8150,Kansas City Chiefs,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0.9,0,2.7,NA,0.6,1,0.2,18.8,NA,NA,NA,330.9,NA,7.9,NA,FantasyPros,0525,8290,Tampa Bay Buccaneers,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1,0,3.5,NA,0.7,0.9,0.2,20.8,NA,NA,NA,295.9,NA,7.9,NA,FantasyPros,0503,8160,Miami Dolphins,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0.9,0,2.5,NA,0.6,1.1,0.2,17.4,NA,NA,NA,332.8,NA,7.7,NA,FantasyPros,0504,8180,New England Patriots,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1,0.1,2.9,NA,0.6,1,0.2,20.4,NA,NA,NA,344,NA,7.4,NA,FantasyPros,0524,8170,Minnesota Vikings,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0.7,0,3.2,NA,0.5,0.8,0.2,25.1,NA,NA,NA,351.8,NA,6.8,NA,FantasyPros,0527,8040,Carolina Panthers,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0.9,0.1,2.5,NA,0.6,0.8,0.2,24.7,NA,NA,NA,340.4,NA,6.6,NA,FantasyPros,0514,8250,Los Angeles Chargers,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0.8,0,2.4,NA,0.6,0.8,0.2,23.4,NA,NA,NA,354.7,NA,6.4,NA,FantasyPros,0515,8260,Seattle Seahawks,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0.9,0,2.1,NA,0.7,1.2,0.2,23.2,NA,NA,NA,358.6,NA,6.4,NA,FantasyPros,0531,8020,Baltimore Ravens,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0.8,0,2.6,NA,0.6,0.8,0.1,22.9,NA,NA,NA,341.5,NA,6.3,NA,FantasyPros,0529,8190,New Orleans Saints,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0.7,0,2.7,NA,0.7,1,0.1,23.3,NA,NA,NA,347.8,NA,6.3,NA,FantasyPros,0519,8000,Arizona Cardinals,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1,0,2,NA,0.6,0.9,0.2,22.1,NA,NA,NA,331.2,NA,6.3,NA,FantasyPros,0502,8130,Indianapolis Colts,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0.9,0,2,NA,0.6,0.9,0.1,26.5,NA,NA,NA,380,NA,6,NA,FantasyPros,0505,8210,New York Jets,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0.8,0,2.2,NA,0.6,0.8,0.2,22.2,NA,NA,NA,341.6,NA,6,NA,FantasyPros,0523,8110,Green Bay Packers,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0.8,0,2.3,NA,0.6,0.7,0.2,23.3,NA,NA,NA,339.3,NA,5.9,NA,FantasyPros,0509,8140,Jacksonville Jaguars,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0.8,0,2.2,NA,0.6,0.9,0.1,24.5,NA,NA,NA,384.6,NA,5.9,NA,FantasyPros,0521,8050,Chicago Bears,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0.8,0,1.8,NA,0.6,1,0.2,23.5,NA,NA,NA,355.6,NA,5.8,NA,FantasyPros,0513,8220,Las Vegas Raiders,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0.7,0.1,2.2,NA,0.6,0.8,0.1,28.7,NA,NA,NA,391.3,NA,5.7,NA,FantasyPros,0508,8300,Tennessee Titans,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0.7,0,2.2,NA,0.5,0.7,0.1,23.7,NA,NA,NA,351.5,NA,5.5,NA,FantasyPros,0520,8310,Washington Commanders,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0.7,0,2.2,NA,0.5,0.6,0.1,27.3,NA,NA,NA,403.9,NA,5.3,NA,FantasyPros,0532,8120,Houston Texans,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0.6,0,2,NA,0.6,1,0.2,22.6,NA,NA,NA,343,NA,5.3,NA,FantasyPros,0528,8280,Los Angeles Rams,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0.7,0,1.5,NA,0.6,0.8,0.1,25.1,NA,NA,NA,387.9,NA,4.9,NA,FantasyPros,0526,8010,Atlanta Falcons,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0.5,0,2.1,NA,0.5,0.8,0.1,25.1,NA,NA,NA,381.2,NA,4.9,NA,FantasyPros,0522,8100,Detroit Lions,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEP,1.7,0,3.2,NA,0.7,NA,0.3,17,NA,NA,NA,277,NA,16.3,NA,FantasySharks,0504,NA,"Patriots, New England",D,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHI,1.4,0,3.4,NA,0.7,NA,0.2,15.2,NA,NA,NA,256.1,NA,15.3,NA,FantasySharks,0518,NA,"Eagles, Philadelphia",D,@HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BUF,1.4,0.1,3.5,NA,0.3,NA,0.1,13,NA,NA,NA,255,NA,14.9,NA,FantasySharks,0501,NA,"Bills, Buffalo",D,@NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KCC,0.7,0.2,3.2,NA,0.9,NA,0.2,17.4,NA,NA,NA,264.2,NA,14,NA,FantasySharks,0512,NA,"Chiefs, Kansas City",D,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TBB,0.8,0,3.4,NA,0.8,NA,0.1,15.9,NA,NA,NA,270.3,NA,13.6,NA,FantasySharks,0525,NA,"Buccaneers, Tampa Bay",D,LAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIN,1.3,0,3.5,NA,0.6,NA,0.1,18.1,NA,NA,NA,304.8,NA,12.9,NA,FantasySharks,0524,NA,"Vikings, Minnesota",D,@WAS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIA,0.7,0,2.1,NA,0.6,NA,0.3,21.5,NA,NA,NA,288,NA,12,NA,FantasySharks,0503,NA,"Dolphins, Miami",D,@CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IND,0.8,0.1,2.5,NA,0.5,NA,0.1,17.6,NA,NA,NA,290.8,NA,11.9,NA,FantasySharks,0502,NA,"Colts, Indianapolis",D,@NEP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CIN,1.1,0,2,NA,0.5,NA,0,16,NA,NA,NA,300,NA,10.4,NA,FantasySharks,0506,NA,"Bengals, Cincinnati",D,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARI,0.6,0,1.9,NA,0.6,NA,0.4,27.4,NA,NA,NA,378.1,NA,9.8,NA,FantasySharks,0519,NA,"Cardinals, Arizona",D,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BAL,0.9,0,2.7,NA,0.7,NA,0.1,22.7,NA,NA,NA,358.1,NA,9.7,NA,FantasySharks,0531,NA,"Ravens, Baltimore",D,@NOS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GBP,0.8,0.1,2.3,NA,0.4,NA,0.2,21,NA,NA,NA,310,NA,9.6,NA,FantasySharks,0523,NA,"Packers, Green Bay",D,@DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAR,0.8,0,2.6,NA,0.3,NA,0.1,22,NA,NA,NA,322,NA,9.1,NA,FantasySharks,0528,NA,"Rams, Los Angeles",D,@TBB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEA,0.7,0,2.7,NA,0.5,NA,0.2,26,NA,NA,NA,389.2,NA,9,NA,FantasySharks,0515,NA,"Seahawks, Seattle",D,@ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAC,0.8,0.1,2.4,NA,0.3,NA,0.1,24,NA,NA,NA,315,NA,9,NA,FantasySharks,0514,NA,"Chargers, Los Angeles",D,@ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NOS,0.4,0,2.4,NA,0.4,NA,0,24.5,NA,NA,NA,333.8,NA,8.1,NA,FantasySharks,0529,NA,"Saints, New Orleans",D,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LVR,0.4,0,1.6,NA,0.2,NA,0.2,23,NA,NA,NA,333,NA,8,NA,FantasySharks,0513,NA,"Raiders, Las Vegas",D,@JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAR,0.6,0,1.5,NA,0.3,NA,0.2,26.5,NA,NA,NA,385.1,NA,7.7,NA,FantasySharks,0527,NA,"Panthers, Carolina",D,@CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHI,0.9,0,1.7,NA,0.3,NA,0,25,NA,NA,NA,350.8,NA,7.2,NA,FantasySharks,0521,NA,"Bears, Chicago",D,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JAC,0.7,0,1.6,NA,0.3,NA,0.1,23,NA,NA,NA,355,NA,7.1,NA,FantasySharks,0509,NA,"Jaguars, Jacksonville",D,LVR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WAS,0.3,0.1,2.2,NA,0.3,NA,0.1,22,NA,NA,NA,352.3,NA,6.9,NA,FantasySharks,0520,NA,"Commanders, Washington",D,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DET,0.4,0.1,1.7,NA,0.5,NA,0,27.7,NA,NA,NA,384.2,NA,6.6,NA,FantasySharks,0522,NA,"Lions, Detroit",D,GBP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ATL,0.8,0.1,1,NA,0.4,NA,0.3,29.1,NA,NA,NA,462.4,NA,6.1,NA,FantasySharks,0526,NA,"Falcons, Atlanta",D,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TEN,0.6,0,1.9,NA,0.3,NA,0.1,24.8,NA,NA,NA,445.8,NA,6.1,NA,FantasySharks,0508,NA,"Titans, Tennessee",D,@KCC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HOU,0.8,0,1.6,NA,0.1,NA,0.1,27,NA,NA,NA,478.6,NA,5.8,NA,FantasySharks,0532,NA,"Texans, Houston",D,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NYJ,0.6,0.1,1.5,NA,0.2,NA,0.1,28.3,NA,NA,NA,449,NA,4.9,NA,FantasySharks,0505,NA,"Jets, New York",D,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIA,1,NA,3.5,NA,0.7,0.9,0.2,20.8,NA,NA,NA,296,NA,12.63,NA,FleaFlicker,0503,2344,Miami Dolphins,DST,@CHISun 1:00 PM,11,NA,D/ST23,0,71%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BUF,1.1,NA,3.5,NA,0.6,0.7,0.2,16.9,NA,NA,NA,294.1,NA,12.54,NA,FleaFlicker,0501,2331,Buffalo Bills,DST,@NYJSun 1:00 PM,7,NA,D/ST1,0,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIN,1,NA,2.9,NA,0.6,1,0.2,20.4,NA,NA,NA,344,NA,11.89,NA,FleaFlicker,0524,2345,Minnesota Vikings,DST,@WASSun 1:00 PM,7,NA,D/ST24,0,58%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KC,0.9,NA,2.7,NA,0.7,1.1,0.2,17.6,NA,NA,NA,312.5,NA,11.32,NA,FleaFlicker,0512,2343,Kansas City Chiefs,DST,TENSun 8:20 PM,8,NA,D/ST15,0,61%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TB,0.9,NA,2.8,NA,0.6,1,0.2,18.8,NA,NA,NA,330.6,NA,11.11,NA,FleaFlicker,0525,2357,Tampa Bay Buccaneers,DST,LARSun 4:25 PM,11,NA,D/ST5,0,93%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAR,0.7,NA,3.2,NA,0.6,0.8,0.2,25.1,NA,NA,NA,351.8,NA,11.03,NA,FleaFlicker,0527,2332,Carolina Panthers,DST,@CINSun 1:00 PM,13,NA,D/ST16,0,18%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHI,1,NA,2.7,NA,0.6,0.9,0.2,16.2,NA,NA,NA,285.8,NA,11,NA,FleaFlicker,0518,2351,Philadelphia Eagles,DST,@HOUW 29-17,7,11,D/ST8,0,83%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NE,0.9,NA,2.5,NA,0.7,1.1,0.2,17.4,NA,NA,NA,332.8,NA,10.81,NA,FleaFlicker,0504,2346,New England Patriots,DST,INDSun 1:00 PM,10,NA,D/ST6,0,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CIN,1.1,NA,2.5,NA,0.6,0.8,0.2,17.1,NA,NA,NA,308.8,NA,10.67,NA,FleaFlicker,0506,2334,Cincinnati Bengals,DST,CARSun 1:00 PM,10,NA,D/ST11,0,38%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARI,0.7,NA,2.7,NA,0.7,1,0.1,23.3,NA,NA,NA,347.5,NA,10.51,NA,FleaFlicker,0519,2328,Arizona Cardinals,DST,SEASun 4:05 PM,13,NA,D/ST27,0,36%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BAL,0.9,NA,2.1,NA,0.7,1.2,0.2,23.2,NA,NA,NA,358.6,NA,10.27,NA,FleaFlicker,0531,2330,Baltimore Ravens,DST,@NOMon 8:15 PM,10,NA,D/ST7,0,71%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAC,0.9,NA,2.5,NA,0.6,0.8,0.2,24.7,NA,NA,NA,339.1,NA,10.2,NA,FleaFlicker,0514,2353,Los Angeles Chargers,DST,@ATLSun 1:00 PM,8,NA,D/ST17,0,50%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
